"ediazj","1366751190000","-3.76976118","40.24546644","Parla","Un Bayern demoledor sentencia (a priori) a un Barcelona nulo..."
"Amoa_Porta","1366762240000","","","España","El próximo Rapeo a cámara será de la canción ""Nota de suicidio"" que bueno sería que este de invitado Soma, así hacen la canción completa."
"BrendaBlack_","1366762242000","1.1424543","41.084082","Salou","Mae q fieezta en la disco !! Mañana maaaaas"
"oscasais","1366762243000","","","Barcelona","@edu_dbg que poca imaginación .. mira .. puedes poner dibujitos :)"
"Hannah_Downey19","1366762250000","-6.34140158","54.19389251","Newry and Mourne","Barcelona went to the Allianz Arena for nothing."
"JhHodwalker","1366762257000","","","Barcelona","joa no puedo subir una foto"
"jedel100fuegos","1366762259000","-98.2376782","26.0320705","Reynosa","@RedesESPN @barakfever Desde luego que no y yo soy seguidor del Barca. El Bayern será Campeón. El Barcelona necesita apuntalar la defensa."
"jesusmillan7j","1366762264000","2.7396081","41.643699","Malgrat de Mar","Nadie nos abre JAJAJA @rogeguardado13 @8AlbertoJimenez #Montoya #Tuercas."
"Cuyiis","1366762265000","2.20993","41.41749","Barcelona","100 chorizos mas 1 chorizo.. Cuanto es?? X') ------ :o :o"
"Danilopat","1366762269000","","","Mérida","@t0l0k san jordi, en catalunya lo celebran, los españoles naaaa...no es una fecha importante...solo para los catalanes ¡¡¡"
"riskiapeu","1366762271000","106.91103","-6.28236","Makasar","FT: Bayern Munchen 4 ( 25'81' Muller, 49' Gomez, 72' Robben ) - 0 FC Barcelona #Respect #SFUCL @aldookta @mmufidh @luthfieaziz @Aripmuaripp"
"BrendaBlack_","1366762271000","1.1424543","41.084082","Salou","@alberto_plaza estais juntos o q ? Haha"
"SamantaYllesca2","1366762273000","-103.4214906","20.6347001","Zapopan","Cuanto quedó el marcador del Barcelona? .soy la única que no sabe que paso?  ;("
"tasyaFP","1366762279000","107.89847136","-7.19450975","Tarogong","Ini sih Pique pake segala di botakin kan Barcelona nya jadi ikutan botak:')))))))) HAHA"
"KrisPatPat","1366762288000","","","Cincinnati","Oh that's not fair! Barcelona lost!? 4-o!? Ooohhh I feel so bad... *i'm Barca hater*"
"lauritaJrivera","1366762291000","-74.0653249","4.6358356","","@ValeCalderonJ exactooo marica que ricoooo *, * y bueno Barcelona no vuelve a jugar?  Yeaaaah"
"TriipstaDeHidro","1366762292000","2.7913956","41.6807428","Blanes","Polen virgen sin follar, y yerba zorra bombon, fumate un par de estos conmigo a ver si entras en accion."
"GofreDeCaramelo","1366762294000","","","Estadilla","Revisando mi twitter me encuentro con seguidores que conozco en persona con los cuales NO me llevo bien, ni les caigo bien, ni me caen bien."
"Reika_amarnth","1366762301000","1.0687208","41.0679165","Cambrils","@Izildra Mardision jitana pa ti"
"zank_jajang","1366762302000","106.84637","-6.38377","Sukmajaya","Barcelona pAntekk...ℓ☺ê liat madrid G̲̣υ̲̣̥ǝ̥̥є̲̣̥ε̲̣,nnti malam....☺•♧ нε³ нε³ нε³ нε³ ♧•☺"
"edu_dbg","1366762303000","2.1711584","41.4075589","Barcelona","@oscasais jajajajaja uaaalaaaa!! Pues ahora me pico. Vas a ver si tengo poca imaginación juuum!! Jajajaaja"
"Syah_awaludin","1366762308000","112.6513323","-7.9794894","Kedungkandang","Lah umak di registrasino dadi anak gawang mbek barcelona :D RT @RRizaldy: Iyoo e aku pisan ga main (cont) http://t.co/2sO03GgbFA"
"Cuyiis","1366762314000","2.20993","41.41749","Barcelona","Mientras llega el indicado.. Disfrutemos de los equivocados :D"
"J_taty","1366762314000","2.187606","41.47669703","Montcada i Reixac","@iamwill Lovely watching u hang out on G+  - ""you've gone beyond the #callofduty"" with that album. x http://t.co/xBG8HvDEiB"
"sarahstephenss","1366762318000","2.18662254","41.40686943","Barcelona","want to stay in Barcelona forever"
"Marullismo","1366762323000","2.16992855","41.38690335","Barcelona","Use a #condom @ Barcelona http://t.co/7t68KedZTy"
"Amoa_Porta","1366762324000","","","España","Tener dos defectos: 
-La cara y el cuerpo."
"jesusmillan7j","1366762330000","2.7396081","41.643699","Malgrat de Mar","@luciano_431 jajajajajajajaja va bien la cosa jajaja pero... ¿ tienes hielo?"
"JaviBonedLopera","1366762332000","2.4364157","41.5426449","Mataró","@NathanFillion I used a lighter on my 1st concert XD"
"Priscilamanero","1366762346000","","","Zaragoza","y trasss 928278338 termino.... jajajaja"
"ahmadjirjis","1366762346000","","","Gambir","Barcelona Ajurrrrrrrr"
"TriipstaDeHidro","1366762347000","2.7909129","41.6848804","Blanes","No recuerdo na' de todo el fin de semana, pero fumo hasta atras..' Natos."
"itsazylalovesU","1366762349000","2.16121814","41.38443908","Barcelona","Dude, di porke sinabe ko, ""Ang cute nya."" Hindi ibig sabihin nun na gagawin ko ""it"" with him."
"GofreDeCaramelo","1366762352000","","","Estadilla","Vale...A estas horas me sale la venada borde."
"Chelochelito90","1366762353000","","","Tortosa","Se rompió la cadena que ataba el reloj a las horas."
"ninotopx_r","1366762353000","106.8072","-6.59502","Bogor Timur","Puas puas puas?Fuck RT@misterciput: kabar baik pertama pagi ini adalah. BAYERN MUNCHEN 4 - 0 BARCELONA"
"Amoa_Porta","1366762356000","","","España","A Twitter le falta un interacción que diga: ""tu ídolo vio tu tweet y sonrió""."
"Osman1421","1366762356000","","","France","Le voy a poner Roomel♥ HAHAHAHAHAHAHAHAHAHAHAHAHAHAHA"
"edu_dbg","1366762366000","2.1712583","41.4075081","Barcelona","#YaDeberíasSaberQue te voy a dar tan duro que tu culo se confundirá con el túnel del Cadí... ;)"
"CarolaMarnotes","1366762367000","1.13006","41.08054","Salou","@ivan_blanco97 por supuesto jiji"
"itsazylalovesU","1366762377000","2.16125077","41.38443119","Barcelona","Good golly, mga lalaki nowadays. Walang laman isip kunde sex sex sex."
"atzur","1366762378000","","","Barcelona","@Joseluisalgar inteligencia artificial"
"denisenevarez45","1366762382000","-94.6934016","39.1308504","Kansas City","Que PUTISA LE SIERON AL BARCELONA HOOOY ;)"
"jaimesegura1989","1366762388000","-2.1733404","36.9112648","Níjar","Que bien a jugado los alemanes.. Que bien que se joda el puto Barcelona"
"kojakzikitrake","1366762388000","-46.4556883","-23.6483306","Mauá","Sou fã do Marcos Uchoa Que baita texto sobre a vitória do Bayern contra o Barcelona Grandiosidade do tamanho do placar Demais. repórterglobo"
"itsazylalovesU","1366762395000","2.1612141","41.38441794","Barcelona","Nigguh ain't even cute"
"LeoVassallo","1366762398000","-74.81363449","11.02014996","","Lo de hoy del Barcelona es más de lo mismo en esta campaña. ¡No ha podido con los grandes!"
"itsazylalovesU","1366762400000","2.1612141","41.38441794","Barcelona","Nakakainis lang."
"BrendaBlack_","1366762404000","1.1424543","41.084082","Salou","Dia redondo... Humillan al barca y de vacaciones x salou con los amigos... Se puede pedir mas ?"
"Rinaldi_RNz","1366762406000","105.7111515","-5.2012453","Way Jepara","Njeput! Wkwk RT @ArifR_12: @Rinaldi_RNz Barcelona Dong ,"
"Meyli91","1366762407000","3.0824418","42.5248432","Collioure","Mon petit chocolat chaud au lit &gt;&gt;&gt;&gt;&gt;"
"Osman1421","1366762408000","","","France","#DiNoARommel porque escucha música bien wasa el pobre."
"galistiayudha","1366762409000","106.77736","-6.57021","Bogor Tengah","RT @INDOBARCA_BGR: Barca menang kami senang, Barca kalah tetap tenang, Indobarca yang di hati, Barcelona sampai mati !! #chantz"
"Cuyiis","1366762411000","2.20993","41.41749","Barcelona","Te exigen sinceridad pero se ofenden si les dices la verdad -_-' y entonces: ?Te ofendo por sinceridad o te miento por educacion?"
"DulceAzucena6","1366762413000","","","Honduras","Dolio eso de Barcelona pero igual sigo a mi club"
"noheco182","1366762420000","","","Tepeaca","Ya, basta de hablar de fútbol, mejor hablemos de sexo… ¡¿VIERON LA COGIDA QUE LE METIÓ EL BAYERN AL BARCELONA?!"
"arienurmansyah","1366762420000","","","Bogor Barat","BARCELONA payah huh"
"Osman1421","1366762440000","","","France","Bye dice el hp hahahahahahahah"
"MissNiightmares","1366762441000","57.52497078","-20.15050758","","Once a Catalan, always a Catalan! Mès que un club ❤Proud we go. FC #Barcelona #football @ The Madison http://t.co/ruAZD494oi"
"AlfalahDifa","1366762445000","107.0175488","-6.2770627","Bantargebang","Oh ini hasilnya B-) ""@liputan6dotcom: Video: Luar Biasa, Bayern Bantai Barcelona 4-0! http://t.co/chvtrXEwNk"""
"NSyulinar","1366762446000","107.6228891","-6.8826683","Coblong","Siesaa""@tansonia_: Nonton ? ""@NSyulinar: Chi non salta barcelona e e"""""
"daluba84","1366762446000","-95.52700114","29.70676106","Houston","Después de un día completo de trabajo #toca #lachampionsssss #recording #bayernmunich vrs #Barcelona 😂😂😂😂😂😂"
"itsazylalovesU","1366762453000","2.1611355","41.38446484","Barcelona","Sana nanahimik nalang Ako. Kaya pala nag away yung isang grupo eh. Nagkakalabasan ng totoong ugali"
"JhHodwalker","1366762455000","","","Barcelona","@majolimoncito pero mk las personas se aburren de que cometa el mismo error y lo peor mas de 2 veces"
"oshinyil","1366762456000","115.222","-8.7162","Denpasar Selatan","Barcelona went to Munich 4-nothing"
"PabloCJimenez","1366762462000","-99.29782549","19.37189722","Huixquilucan","@Tivantonio así es, pero me hubiera gustado una final de Champions Real vs Barcelona"
"BrendaBlack_","1366762473000","1.1424543","41.084082","Salou","@Kristian_LA jaja antes.me molaba eso ahora soy mas de ir a topeee haha"
"itsazylalovesU","1366762478000","2.16116205","41.38444621","Barcelona","Look forward for tomorrow."
"TriipstaDeHidro","1366762478000","2.7909129","41.6848804","Blanes","@filosofafumada #weed y que mas te pasa x la mente para aliñarlo? Jajaja a fumaaarr!!"
"IrissLovee","1366762480000","0.60313579","41.62035856","Lérida","Adioooooooós..... Jajajaaj http://t.co/7ygkFXSBci"
"Cuyiis","1366762482000","2.20993","41.41749","Barcelona","Tecnicamente soy soltera, pero mi corazon esta ocupado por alguien a quien no puedo llamar 'mio.!"
"edu_dbg","1366762486000","2.1710586","41.4076096","Barcelona","#YaDeberíasSaberQue después de la tormenta siempre sale el sol..."
"JORDINADOR","1366762491000","2.18491455","41.42290911","Barcelona","@Lisi_Franch Efectivament, però conec casos propers que ho han fet fins a 3 vegades! Cal ser responsables! Per això l'home és imprescindible"
"J_taty","1366762493000","2.18760827","41.47669425","Montcada i Reixac","@iamwill Nice bonding. @mileycyrus ""it seems like Quincy just sneezed on the album"" haha 😁👏👏😌 you guys rock. http://t.co/KAvgYXCQkC"
"J_carolinap","1366762494000","-71.64154222","10.57035333","","Los resultados del partido Barcelona 0 - 4 bayern son irreversibles sin derecho a auditoría."
"farhan_ananto","1366762503000","","","Klojen","#barcelona kalah dari #bayern_munchen 4-0 

#memalukan,,,,,,,"
"Cuyiis","1366762514000","2.20993","41.41749","Barcelona","...Nada como la SATISFACCION de decir: 'eso ya fue mio'"
"Osman1421","1366762517000","","","France","Casi 2 días sin fumar♥"
"ChynytEli","1366762520000","2.1282494","41.5105117","Barberà del Vallès","Parecia otro Adrian en l otra casa ee.. q decepción.. ADRIAN AL 27450 Falta Igor..aunq no fuera genial..daba vida y aire diferent #ghdirecto"
"Serralson","1366762526000","1.8503385","41.5995215","Monistrol de Montserrat","@luna_loka5 @xosetwi @antracita1 @nuriabenet77. Insomnio en diferido...xDDDD"
"mcalcuadrado","1366762529000","","","Sabadell","@yohelava Si estoy mejor, es que me acosté enfadada y me levante más enfadada x no dormir.. piensa y piensa hr! Mi pobrecita q te pasa amiga"
"JhHodwalker","1366762536000","","","Barcelona","no mal pienses"
"LayLowDpMn","1366762545000","-90.11191899","38.64344274","Fairmont City","@es_cortez ohh ur too cool huh. u watch barcelona and all those other teams.  u aint no real chivas fan"
"TamaraRdez","1366762545000","","","Olot","Después de tanto tropezar y caer al suelo, me llevas junto a ti, me traes el cielo.#"
"AltamiranoMx","1366762547000","-99.2293388","19.4904879","Naucalpan de Juárez","Como les encanta festejar cuando pierde el Barcelona, ya viendo las imágenes puedo decir q hoy jugaron 12 vs 11, no es lo mismo 2-0 que 4"
"mbixkpk87","1366762557000","111.8803","-7.15366","Bojonegoro",""" FOTO: Bayern Munich Gunduli Barcelona 4 0 http://t.co/UFRb4W1M3p"""
"vipkhaled2","1366762561000","31.2997155","30.1185877","","Bayern 4-0 fc barcelona not fair.atmost bayern 2-0 barcelona"
"GofreDeCaramelo","1366762563000","","","Estadilla","Necesito uno de nuestros días. Con vosotros. Que me sacabais una sonrisa. Que me calmabais sin decir nada. En un día ¿Y dónde estáis ahora?"
"Cuyiis","1366762570000","2.20993","41.41749","Barcelona","?Rogarle? Jaja ni qe todavia me gustara. No mentiras, si me gusta, pero la chimba yo no le ruego a nadie (;"
"Osman1421","1366762590000","","","France","@roabod Llegaron los perros salvajes?"
"franciscopealv2","1366762594000","2.131222","41.4842595","Cerdanyola del Vallès","#retowilkinson dia de Sant Jordi un libro y cuatro cocos"
"Cuyiis","1366762604000","2.20993","41.41749","Barcelona","Claro que yo tambien he cometido errores... Pero la vida no viene con instrucciones.!"
"JoseDanPolo06","1366762605000","-80.3537649","8.501301","","@JoseAndresGT si creo que juegue.... pero que el Barcelona pase de ronda... lo veo demaciado dificil aw"
"ChynytEli","1366762605000","2.1283125","41.5105693","Barberà del Vallès","@GH24Hrs_ jajajajajajaj ni se le ntiende al hablar asi q... hay probabilidades! Jajaja"
"exdrogadown","1366762607000","","","Viamão","Barcelona B4rcelon4"
"vetinternist","1366762611000","32.84684719","39.90074659","Türkiye","Barcelona'ya bunu yapanlar Yahudilere neler yapmıştır kimbilir..."
"slander1981","1366762613000","","","Lincoln Village","I have never witnessed a beating like this specially in a semi final Champions League. Barcelona was outclassed, outperformed, outwitted by"
"KeinyDiaz","1366762613000","","","Berlín","el uso se empaquita a hablar del barcelona jaja"
"SheikQ","1366762614000","","","Porto Alegre","só tenho uma cosia a dizer... bem feito barcelona de merda! barcemoda"
"ErnestoFp7","1366762624000","","","Tampico","Que hoy perdió el Barcelona F.C....Me vale madre...#YoSoyAzul !!! http://t.co/zqkp5pzoeh"
"sanchezpedro78","1366762628000","2.19498633","41.40850172","Barcelona","Hay 5 niveles d miedo:
1. El pánico
2. El terror
3. 15 llamadas perdidas de mamá
4. Tenemos que hablar
5. Contraseña incorrecta
@__LaBobis__"
"foggypermana","1366762628000","112.80002","-7.24946","Kenjeran","Barcelona turu pasar bantalan pindang""@irmadnrts: Hari ini nggateli sekali!!!!"""
"Cuyiis","1366762634000","2.20993","41.41749","Barcelona","Bebe yo quiero un beso suyo.!! Como hacemos pues?"
"Amoa_Porta","1366762637000","","","España","@Unaasesinamas Si:'(, puta sociedad."
"Osman1421","1366762640000","","","France","Otra wasa."
"jackpepperell","1366762642000","","","Wiltshire","looks like barcelona came to Munich 4nothing"
"itsazylalovesU","1366762655000","2.16120371","41.38444259","Barcelona","Was that how you look at me?!"
"Yogi_PP","1366762657000","100.36022","-0.92308","Padang Utara","Munchen VS Barcelona 4-0, Munchen dilawan (Y)"
"tyondraino","1366762657000","106.87306","-6.208205","Matraman","Muakakak morning kapten, shock ya? Bayern Muenchen 4-0 Barcelona *LOL @Franz21E"
"witsonssidebang","1366762659000","","","Gambir","Barcelona saat ini terluka ,selesai di bungkam Bayern munich dengan skor 4-0 di Allianz Arena dini hari tadi"
"itsazylalovesU","1366762661000","2.16119807","41.38442485","Barcelona","Not cool. Not cool at all."
"SamirSilva_x","1366762661000","-43.99119054","-19.7889526","Ribeirão das Neves","Tomara q ñn . || RT ""@humordoted: Bayern goleou bonito o Barcelona , todos felizes , todos contentes , dai o barcelona vai lá e faz 5x0 '-'"""
"Cuyiis","1366762671000","2.20993","41.41749","Barcelona","Ser bueno no es sinonimo de ser idiota.. Ser bueno es una virtud que algunos idiotas no entienden (:"
"GofreDeCaramelo","1366762671000","","","Estadilla","Estáis en vuestra casa. Olvidando que existo. Olvidando que os necesito, joder."
"joel_acevedo","1366762678000","17.97272748","59.42627105","Sollentuna","Mi animal mitológico favorito es el ""Árbitro neutral"" que no pita siempre favoreciendo al Barcelona..."
"EdgarLawers","1366762688000","","","Guadalajara","@yadiravegue el Bayer vs Barcelona y mañana juega tu Madrid"
"chezstdhedy23","1366762689000","","","Kota Makasar","Selamat Pagi.. Selamat utk kemengan Bayern Muenchen atas Barcelona pd leg pertama semifinal Liga Champions.."
"itsazylalovesU","1366762690000","2.16127568","41.38435566","Barcelona","Thank you for today. 🙏"
"Cuyiis","1366762700000","2.20993","41.41749","Barcelona","Ni tu eres para tanto (; Ni yo para tan poco."
"Esttefania95","1366762703000","3.0286362","41.7863159","Sant Feliu de Guíxols","@SANDRITADELOSPA pq q le a pasado?"
"ItsArchieHere","1366762711000","1.08398757","41.6579876","Anglesola","Que sueño tan random , me voy a dormir aunque va en contra de mis principios."
"foggypermana","1366762718000","112.80002","-7.24946","Kenjeran","Wayahe ganti tim""@irmadnrts: Iyo ""@foggypermana: Barcelona turu pasar bantalan pindang""@irmadnrts: Hari ini nggateli sekali!!"""
"edu_dbg","1366762718000","2.1710586","41.4076096","Barcelona","#YaDeberíasSaberQue what doesn't kill you makes you stronger..."
